UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
5435,50387,Wakefield,17-03-2020,"Max asked WHY we are going to the Supermarket after @asda cancelled our order last minute. I told him we only bought what we NEEDED UNTIL TODAY; NOW have NO FOOD left.. Pregnant women are now told to isolate; we have few eggs, half a pint milk + rice left. Essential? #COVID2019",Extremely Negative
5436,50388,"Lancashire, United Kingdom",17-03-2020,"Assume the same people pillaging every supermarket within a 20 mile radius will be the same people complaining when there are Cannibals in their bushes.

#COVID2019 #Supermarkets",Negative
5437,50389,?eskÃ¡ republika,17-03-2020,"ZÃ¡sah policie proti spekulant?m s rouÂkami. Na m?j popud hejtman ÃsteckÃ©ho kraje ve spoluprÃ¡ci s @PolicieCZ podle krizovÃ©ho zÃ¡kona zajistil tÃ©m?? 700 tis.rouÂek od firmy, kterÃ¡ je m?la dodat na zdravotnÃ­k?m, ale na poslednÃ­ chvÃ­li se snaÂila navyÂovat cenu. #spolutozvladneme",Neutral
5438,50390,San Diego,17-03-2020,California government needs to control who can go to grocery stores on what days! ItÂll control the run on supplies as well as control how many people are in one place at a given time! Each store I see has a packed parking lot! ????? #coronavirus #californiacoronavirus,Positive
5439,50391,United States,17-03-2020,"The ONLY real thing IÂve learned from this PANDEMIC is that ur all TOTAL assholes. I canÂt even wipe my ass now or buy milk, there is no food left &amp; Amazon has nothing in stock. Thanks for being greedy POSÂs &amp; leaving NOTHING for ur fellow man. I HATE U ALL! #coronavirus",Extremely Negative
5440,50392,London,17-03-2020,"My brother is struggling with having to change his routine because of covid-19, not going to the gym or supermarket each day etc. It's all very sudden and he usually needs several weeks to cope with any change. Does anyone have suggestions that might help? #actuallyautistic",Neutral
5441,50393,,17-03-2020,People stock piling - YOU ARE ALL SELFISH! Unfair on people who genuinely need food for the week and youÂve piled up like itÂs the world war!!!! #coronavirus #Corvid19uk,Extremely Negative
5442,50394,DC/Northern VA,17-03-2020,At the local grocery store now and almost all the frozen vegetables are gone now too. Shocking considering the obesity levels of many Americans. Also the frozen pizzas are basically all gone. Hedging pizza w frozen veggies? #coronavirus #prepping #coronapocolypse @chrismartenson https://t.co/mKfJjN35VE,Negative
5443,50395,"Wolverhampton, England",17-03-2020,All these fucktards panic buying food and toilet rolls because of Covid 19...where were you for Covid 1-18 #wankers #coronavirus,Negative
5444,50396,Los Angeles,17-03-2020,"Stop hoarding #toiletpaper like savages and treat yourself.  This is the way. 

#tp #TPMP #TPShortage2020 #coronapocalypse #coronavirus #COVID2019 #CoronaVirusUpdates https://t.co/C4peonsjKF",Negative
5445,50397,"Colorado, USA",17-03-2020,The opportunity to catch or spread the COVID 19 virus makes purchasing amp donating a basketball a risky thing to do And while online shopping is normally an option delivery services are facing interruptions amp delays it s possible the handling of items is hazardous as well 2 3,Positive
5446,50398,"Sydney, New South Wales",17-03-2020,"I'll be writing more now that I'm locked indoors, so my newsletter is out early this week.

Includes my thoughts on building consumer product experiences for healthcare, MSCHF's antics, madness in the stock market &amp; @airtreevc's COVID-19 virtual meetup

https://t.co/61mIHh2zyf",Negative
5447,50399,Canada,17-03-2020,I can see a spike in online shopping over the next while. #stayhomechallenge #coronavirus #COVID19 #QuarantineLife #onlineshopping https://t.co/2MumNH1Vxa,Neutral
5448,50400,"Boston, MA - Sofla & SE NC",17-03-2020,"Haven't been shopping since before the panic and now I need #food.  Severely immuno-compromised, wish me luck!  ??

#Health #coronavirus #IBD #CoronavirusOutbreak #COVID2019 https://t.co/YltYpRYDEv",Negative
5449,50401,"Toronto, Canada",17-03-2020,"Not going to name names, but when this is all done with, I don't think Canadians are going to forget which retailers decided to Jack prices up during  #COVID2019",Negative
5450,50402,France,17-03-2020,"you guys r the ones who stock masks and food items unnecessarily and disrupt the day to day lives. Ignorance isn't bliss always.
#coronavirus #COVID19 #COVID19india #IndiaFightsCorona",Positive
5451,50403,Los Angeles,17-03-2020,"If only the current grocery store profits were as high as the last 10years of airlines', they could bail them out! #coronavirus",Positive
5452,50404,Singapore ,17-03-2020,"If occupancy of hotels are low, can they provide accommodation to Malaysians at nominal prices that can be borne by employers in Singapore? #Malaysialockdown #Singapore #COVID2019",Negative
5453,50405,"Okinawa-shi, Okinawa",17-03-2020,"If this COVID-19 brings apocalypse in US, IÂm not taking a shelter in any mall, because all those malls are literally out of stock. IÂd want to be stuck with some suburban 60 something couple. They took all the food in their pantries.
#COVID2019 #CoronavirusOutbreak #coronavirus",Negative
5454,50406,India,17-03-2020,Prepare for a changed world will change businesses and society in important ways It is likely to fuel areas like online shopping online education and public health investments for example It will change how companies configure their supply chains,Positive
5455,50407,"California, USA",17-03-2020,"@MayorOfLA @LACity Thats good, but what about those who will be affected by COVID-19 directly? Those who will have their hours cut severely or laid off due to low consumer traffic at various jobs? Will their be any sort of relief/financial aid for these p",Extremely Negative
5456,50408,"London, England",17-03-2020,"Many thanks to all nursing staff, supermarket staff and volunteers in the UK, Austria and around the World. Respect ?? #COVID2019 #Corvid19uk #stayhomechallenge",Extremely Positive
5457,50409,,17-03-2020,"Breaking: Great news! Northgate Markets in SoCal is holding special #coronavirus hours for 65+ and disabled folks! 

LetÂs hope this kind of public service catches on. 
#TuesdayMorning
https://t.co/VO7jvoF6lr",Extremely Positive
5458,50410,"Princeton, NJ",17-03-2020,"WeÂve rightly been focused on public health dangers of #coronavirus #COVID19, but #economic effects in a consumer-powered economy may be devastating as consumers hunker down. Swift, wise action needed. Good read via @JayCShambaugh of @BrookingsInst. https://t.co/F2wHqFn1xR",Positive
5459,50411,"Detroit, Mi",17-03-2020,"""Senior-only shopping time""

Nice try, Seniors. We know you want to bone down at the grocery store. You sick fucks. #coronavirus",Negative
5460,50412,"Washington, DC",17-03-2020,"Boeing is just out with its bailout ask in a new statement. Minimum $60 billion in access to ""public and private liquidity, including loan guarantees""

Bailouts currently on table for: hotels; airlines; cruises; casinos; oil &amp; gas producers

https://t.co/XVyrVukE8L",Negative
5461,50413,"Portsmouth, UK",17-03-2020,"Stay safe you filthy animals.
#coronavirus #WashYourHands #StaySafe #StopPanicBuying

https://t.co/Q6MRmUeO4A",Positive
5462,50414,NYC,17-03-2020,"Omgggg they sent out an emergency alert about COVID-19 and everyone's phones went off at the supermarket ?

(Yes, I'm back out to get more necessities cus we missed some over the weekend)",Neutral
5463,50415,,17-03-2020,"@NotablyNaulty Sure. Prompt: Find a meme that is about covid-19, online schooling, or panic shopping and post it either on pic-collage or notability to be then submitted to schoology with a brief summary of the meme. Sentence starter-This meme is about. .",Negative
5464,50416,,17-03-2020,Just went to grocery store. Some Tumblr delving libtard stole my cart! Unbelievable that people are acting like this. Everything's blown out of proportion! #COVID2019 #Trump2020 #CoronavirusOutbreak,Positive
5465,50417,"Indiana, USA",17-03-2020,"One thing the #coronavirus has taught me is how actually gross the shelving units at the grocery store are now that they're empty.
#CoronavirusOutbreak #groceries https://t.co/zC05EhLFQD",Negative
5466,50418,"Seattle, Wa",17-03-2020,"The weirdos who built shelters and stocked goods bc of a rumored impossibility that a computer clock couldn't successfully count 1 digit from 1999 to 2000 are laughing at us right now.

 #COVID19 #coronavirus #y2k  #StopPanicBuying #itsrealthistime #FalloutShelter",Extremely Positive
5467,50419,Mongolia/ NZ,17-03-2020,"Good stuff Mongolia. We have been in a state of semi-lockdown for more than six weeks and it seems to be working.

""In a place where panic should have spread, grocery stores are still stocked with food...Toilet paper shortages never having been an issue.""

https://t.co/niGNJ2k9mz",Negative
5468,50420,"Coimbatore, India",17-03-2020,Reminder Wash your hands Gargle with warm water and salt or vinegar this would help you stay away from throatinfection Eat well cooked food avoid junk Don t Panic and stay home all day long get some fresh air now and then,Positive
5469,50421,Dublin City Centre,17-03-2020,"Give the perfect gift this Mother's Day from our large range of specially selected gifts to show your Mum just how much you appreciate her.

Click below for inspiration!
https://t.co/1pCZrNOsS4 https://t.co/VKSFPaAaEz",Extremely Positive
5470,50422,Tasmania,17-03-2020,All normal bread sold out at local supermarket so my partner bought an onion &amp; parmesan sourdough &amp; itÂs actually so good. #Covid_19 was clearly created by artisan bread makers to get us consuming their product.,Extremely Positive
5471,50423,"Canvey Island, Essex, UK",17-03-2020,"CN - #Coronavirus #COVID19

Even after criticising (harshly &amp; unkindly) my Mum's response to the crisis, I am planning to go out to the shops later this week, to try and get supplies to last to the next online shopping slot I can get. Will probably go on Thursday/Friday.",Extremely Negative
5472,50424,"Melbourne, Victoria",17-03-2020,"Things we will all hopefully benefit from after Covid-19: increased value placed on work from home options that will benefit people with disabilities/illness and families in the long run; more online learning, more businesses offering delivery, accessible supermarket services,",Extremely Positive
5473,50425,"Toronto. Ontario, Canada",17-03-2020,Our local grocery store @RealCdnSS in @NorfolkCountyCA #Simcoe #Ontario. #ontariolockdown #coronavirus #Coronavirusontario #Coronavirustoronto #CoronavirusOutbreak https://t.co/xy965ATt6r,Neutral
5474,50426,texas,17-03-2020,The recent from the Chinese has resulted in an economic disaster for western countries where they are having difficulty controlling the virus just like China did at its early stages,Extremely Negative
5475,50427,"New Mexico, USA",17-03-2020,"While I fully support healthcare professionals on the front lines of the #covid19 #Coronavirus #pandemic Can we shout out to everyone who still has to work! Retail/grocery store employees, utility technicians, truck drivers, government, military, police and so on. Thank them all!",Extremely Positive
